PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
300000237,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
300000238,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"6,840.71","5,748.50","1,092.21",N               ,P             
300000239,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"63,073.57","53,003.00","10,070.57",N               ,P             
300000240,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"2,248.99","1,889.91",359.08,N               ,P             
300000241,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"3,986.25","3,349.79",636.46,N               ,P             
300000242,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"6,700.89","5,631.00","1,069.89",N               ,P             
300000243,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"10,073.19","8,464.87","1,608.32",N               ,P             
300000244,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,283.13","2,758.94",524.19,N               ,P             
300000245,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"1,710.03","1,437.00",273.03,N               ,P             
300000246,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"1,864.71","1,566.98",297.73,N               ,P             
300000247,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"5,601.33","4,707.00",894.33,N               ,P             
300000248,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.81","3,314.97",629.84,N               ,P             
300000249,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"3,233.23","2,717.00",516.23,N               ,P             
300000250,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,913.91","3,289.00",624.91,N               ,P             
300000251,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"43,534.96","36,584.00","6,950.96",N               ,P             
300000252,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"18,142.74","15,246.00","2,896.74",N               ,P             
300000253,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
300000254,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,467.94","3,754.57",713.37,N               ,P             
300000255,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,362.89","5,346.96","1,015.93",N               ,P             
300000256,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"4,348.26","3,654.00",694.26,N               ,P             
300000257,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,857.50","1,560.92",296.58,N               ,P             
300000258,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"2,791.74","2,346.00",445.74,N               ,P             
300000259,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,427.76","1,199.80",227.96,N               ,P             
300000260,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"7,261.38","6,102.00","1,159.38",N               ,P             
300000261,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
300000262,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"15,621.13","13,127.00","2,494.13",N               ,P             
300000263,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,320.04","5,310.95","1,009.09",N               ,P             
300000264,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
300000265,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"13,075.83","10,988.10","2,087.73",N               ,P             
300000266,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"1,942.08","1,632.00",310.08,N               ,P             
300000267,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
300000268,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"19,813.50","16,650.00","3,163.50",N               ,P             
300000269,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,448.47","7,099.56","1,348.91",N               ,P             
300000270,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
300000271,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"7,625.52","6,408.00","1,217.52",N               ,P             
300000272,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
300000273,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,624.35","1,365.00",259.35,N               ,P             
300000274,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"13,781.39","11,581.00","2,200.39",N               ,P             
300000275,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"47,582.15","39,985.00","7,597.15",N               ,P             
300000276,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"18,190.34","15,286.00","2,904.34",N               ,P             
300000277,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"9,182.04","7,716.00","1,466.04",N               ,P             
300000278,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"5,806.01","4,879.00",927.01,N               ,P             
300000279,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,626.37","1,366.70",259.67,N               ,P             
300000280,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"2,691.78","2,262.00",429.78,N               ,P             
300000281,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"4,950.40","4,160.00",790.4,N               ,P             
300000282,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"12,020.19","10,101.00","1,919.19",N               ,P             
300000283,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"71,973.58","60,482.00","11,491.58",N               ,P             
300000284,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"8,751.26","7,354.00","1,397.26",N               ,P             
300000285,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,938.50","4,150.00",788.5,N               ,P             
300000286,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,227.24","2,711.97",515.27,N               ,P             
300000287,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,542.94","7,178.94","1,364.00",N               ,P             
300000288,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"3,485.98","2,929.40",556.58,N               ,P             
300000289,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,127.29","5,148.98",978.31,N               ,P             
300000290,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,274.68","11,155.20","2,119.48",N               ,P             
300000291,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"1,933.73","1,624.98",308.75,N               ,P             
300000292,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"2,153.90","1,810.00",343.9,N               ,P             
300000293,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,622.75","4,725.00",897.75,N               ,P             
300000294,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"20,476.33","17,207.00","3,269.33",N               ,P             
300000295,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"90,278.16","75,864.00","14,414.16",N               ,P             
300000296,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
300000297,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,067.43",897,170.43,N               ,P             
300000298,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"5,257.42","4,418.00",839.42,N               ,P             
300000299,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"16,756.39","14,081.00","2,675.39",N               ,P             
300000300,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"7,349.35","6,175.92","1,173.43",N               ,P             
300000301,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
300000302,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,140.41","2,639.00",501.41,N               ,P             
300000303,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
300000304,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.82","3,314.97",629.85,N               ,P             
300000305,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"125,635.44","105,576.00","20,059.44",N               ,P             
300000306,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
300000307,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,669.96","3,084.00",585.96,N               ,P             
300000308,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"7,677.85","6,451.97","1,225.88",N               ,P             
300000309,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"3,453.38","2,902.00",551.38,N               ,P             
300000310,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"12,644.94","10,626.00","2,018.94",N               ,P             
300000311,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"4,598.16","3,864.00",734.16,N               ,P             
300000312,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
300000313,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
300000314,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"10,281.60","8,640.00","1,641.60",N               ,P             
300000315,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"213,043.32","179,028.00","34,015.32",N               ,P             
300000316,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
300000317,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300000318,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"4,137.63","3,477.00",660.63,N               ,P             
300000319,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,995.63","1,677.00",318.63,N               ,P             
300000320,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"11,320.47","9,513.00","1,807.47",N               ,P             
300000321,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
300000322,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
300000323,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"3,260.60","2,740.00",520.6,N               ,P             
300000324,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,117.69","5,140.92",976.77,N               ,P             
300000325,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"14,307.48","12,023.10","2,284.38",N               ,P             
300000326,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"3,510.74","2,950.20",560.54,N               ,P             
300000327,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"8,979.74","7,546.00","1,433.74",N               ,P             
300000328,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"5,519.22","4,638.00",881.22,N               ,P             
300000329,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"14,102.69","11,851.00","2,251.69",N               ,P             
300000330,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,483.13","2,927.00",556.13,N               ,P             
300000331,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"53,780.86","45,194.00","8,586.86",N               ,P             
300000332,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,872.25","4,094.33",777.92,N               ,P             
300000333,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"8,811.95","7,405.00","1,406.95",N               ,P             
300000334,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,033.70","4,230.00",803.7,N               ,P             
300000335,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,031.72","3,388.00",643.72,N               ,P             
300000336,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"6,282.82","5,279.68","1,003.14",N               ,P             
300000337,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"12,603.29","10,591.00","2,012.29",N               ,P             
300000338,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"6,178.48","5,192.00",986.48,N               ,P             
300000339,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,191.17","6,043.00","1,148.17",N               ,P             
300000340,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"19,331.55","16,245.00","3,086.55",N               ,P             
300000341,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"3,297.49","2,771.00",526.49,N               ,P             
300000342,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"1,463.58","1,229.90",233.68,N               ,P             
300000343,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"7,892.07","6,631.99","1,260.08",N               ,P             
300000344,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"5,115.77","4,298.97",816.8,N               ,P             
300000345,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438,83.22,N               ,P             
300000346,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"3,297.49","2,771.00",526.49,N               ,P             
300000347,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"7,775.46","6,534.00","1,241.46",N               ,P             
300000348,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"5,234.80","4,398.99",835.81,N               ,P             
300000349,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"24,302.18","20,422.00","3,880.18",N               ,P             
300000350,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"5,007.75","4,208.20",799.55,N               ,P             
300000351,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"3,653.30","3,070.00",583.3,N               ,P             
300000352,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"4,074.08","3,423.60",650.48,N               ,P             
300000353,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"4,696.93","3,947.00",749.93,N               ,P             
300000354,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"8,509.64","7,150.96","1,358.68",N               ,P             
300000355,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,436.71","5,409.00","1,027.71",N               ,P             
300000356,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"2,942.87","2,473.00",469.87,N               ,P             
300000357,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,509.67","7,150.98","1,358.69",N               ,P             
300000358,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"6,053.53","5,087.00",966.53,N               ,P             
300000359,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,113.84",936,177.84,N               ,P             
300000360,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.4,554.95,105.45,N               ,P             
300000361,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"4,676.70","3,930.00",746.7,N               ,P             
300000362,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"7,771.81","6,530.93","1,240.88",N               ,P             
300000363,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"11,816.17","9,929.55","1,886.62",N               ,P             
300000364,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"4,523.19","3,801.00",722.19,N               ,P             
300000365,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"9,935.31","8,349.00","1,586.31",N               ,P             
300000366,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"3,982.93","3,347.00",635.93,N               ,P             
300000367,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"3,259.41","2,739.00",520.41,N               ,P             
